Index,Potencia,Hour,Date,Month,Year,Day,Day (Spanish),Tecnología
2024-10-04 12:00:00,-139.69,12:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 13:00:00,-184.29,13:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 14:00:00,-124.96,14:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 15:00:00,-126.81,15:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 16:00:00,-133.75,16:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 17:00:00,-136.79,17:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 18:00:00,-116.23,18:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 19:00:00,-82.08,19:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 20:00:00,-89.96,20:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 21:00:00,-132.82,21:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 22:00:00,-214.29,22:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-04 23:00:00,-242.75,23:00,2024-10-04,October,2024,Friday,Viernes,Exportación
2024-10-05 00:00:00,-152.91,00:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 01:00:00,-171.64,01:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 02:00:00,-136.78,02:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 03:00:00,-204.02,03:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 04:00:00,-183.45,04:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 05:00:00,-133.98,05:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 06:00:00,-130.59,06:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 07:00:00,-92.25,07:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 08:00:00,-60.26,08:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 09:00:00,-86.68,09:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 10:00:00,-61.71,10:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 11:00:00,-70.03,11:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 12:00:00,-65.31,12:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 13:00:00,-73.43,13:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 14:00:00,-50.65,14:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 15:00:00,-107.4,15:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 16:00:00,-142.29,16:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 17:00:00,-161.25,17:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 18:00:00,-75.54,18:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 19:00:00,-69.3,19:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 20:00:00,-90.82,20:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 21:00:00,-74.21,21:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 22:00:00,-190.08,22:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-05 23:00:00,-180.63,23:00,2024-10-05,October,2024,Saturday,Sábado,Exportación
2024-10-06 00:00:00,-77.26,00:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 01:00:00,-116.89,01:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 02:00:00,-80.02,02:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 03:00:00,-137.88,03:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 04:00:00,-110.64,04:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 05:00:00,-139.53,05:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 06:00:00,-35.71,06:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 07:00:00,-62.52,07:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 08:00:00,-106.52,08:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 09:00:00,-112.71,09:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 10:00:00,-65.57,10:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 11:00:00,-43.7,11:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 12:00:00,-83.93,12:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 13:00:00,-66.3,13:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 14:00:00,-90.03,14:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 15:00:00,-58.69,15:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 16:00:00,-77.36,16:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 17:00:00,-93.08,17:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 18:00:00,-45.3,18:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 19:00:00,-56.75,19:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 20:00:00,-67.77,20:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 21:00:00,-59.87,21:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 22:00:00,-154.48,22:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-06 23:00:00,-171.22,23:00,2024-10-06,October,2024,Sunday,Domingo,Exportación
2024-10-07 00:00:00,-153.7,00:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 01:00:00,-174.7,01:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 02:00:00,-176.73,02:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 03:00:00,-175.41,03:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 04:00:00,-164.39,04:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 05:00:00,-84.05,05:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 06:00:00,-81.18,06:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 07:00:00,-82.09,07:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 08:00:00,-88.82,08:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 09:00:00,-105.59,09:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 10:00:00,-153.74,10:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 11:00:00,-100.81,11:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 12:00:00,-146.58,12:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 13:00:00,-122.26,13:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 14:00:00,-87.08,14:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 15:00:00,-71.89,15:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 16:00:00,-102.11,16:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 17:00:00,-147.31,17:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 18:00:00,-65.74,18:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 19:00:00,-58.81,19:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 20:00:00,-69.56,20:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 21:00:00,-94.58,21:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 22:00:00,-117.53,22:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-07 23:00:00,-174.35,23:00,2024-10-07,October,2024,Monday,Lunes,Exportación
2024-10-08 00:00:00,-200.27,00:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 01:00:00,-191.08,01:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 02:00:00,-188.27,02:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 03:00:00,-214.5,03:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 04:00:00,-161.65,04:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 05:00:00,-168.17,05:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 06:00:00,-67.96,06:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 07:00:00,-92.38,07:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 08:00:00,-104.27,08:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 09:00:00,-92.59,09:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 10:00:00,-104.19,10:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 11:00:00,-128.76,11:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 12:00:00,-114.3,12:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 13:00:00,-185.27,13:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 14:00:00,-155.09,14:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 15:00:00,-127.2,15:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 16:00:00,-141.39,16:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 17:00:00,-155.3,17:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 18:00:00,-57.24,18:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 19:00:00,-50.53,19:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 20:00:00,-64.13,20:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 21:00:00,-115.97,21:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 22:00:00,-160.33,22:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-08 23:00:00,-154.54,23:00,2024-10-08,October,2024,Tuesday,Martes,Exportación
2024-10-09 00:00:00,-176.53,00:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 01:00:00,-173.36,01:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 02:00:00,-193.28,02:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 03:00:00,-147.19,03:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 04:00:00,-152.33,04:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 05:00:00,-165.31,05:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 06:00:00,-151.04,06:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 07:00:00,-125.25,07:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 08:00:00,-163.09,08:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 09:00:00,-110.1,09:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 10:00:00,-110.4,10:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 11:00:00,-98.6,11:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 12:00:00,-92.07,12:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 13:00:00,-114.53,13:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 14:00:00,-95.62,14:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 15:00:00,-76.08,15:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 16:00:00,-131.97,16:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 17:00:00,-59.72,17:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 18:00:00,-18.81,18:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 19:00:00,-14.82,19:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 20:00:00,-18.77,20:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 21:00:00,-56.64,21:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 22:00:00,-133.6,22:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-09 23:00:00,-164.77,23:00,2024-10-09,October,2024,Wednesday,Miércoles,Exportación
2024-10-10 00:00:00,-143.93,00:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 01:00:00,-158.55,01:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 02:00:00,-131.61,02:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 03:00:00,-122.54,03:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 04:00:00,-135.71,04:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 05:00:00,-100.69,05:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 06:00:00,-131.21,06:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 07:00:00,-112.61,07:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 08:00:00,-82.61,08:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 09:00:00,-97.38,09:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 10:00:00,-71.45,10:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 11:00:00,-46.55,11:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 12:00:00,-75.47,12:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 13:00:00,-53.08,13:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 14:00:00,-103.5,14:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 15:00:00,-67.07,15:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 16:00:00,-134.38,16:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 17:00:00,-57.8,17:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 18:00:00,-15.09,18:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 19:00:00,-29.95,19:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 21:00:00,-61.82,21:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 22:00:00,-183.54,22:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-10 23:00:00,-150.41,23:00,2024-10-10,October,2024,Thursday,Jueves,Exportación
2024-10-11 00:00:00,-179.13,00:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 01:00:00,-131.71,01:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 02:00:00,-143.31,02:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 03:00:00,-172.51,03:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 04:00:00,-161.52,04:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 05:00:00,-148.9,05:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 06:00:00,-134.74,06:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 07:00:00,-119.59,07:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 08:00:00,-95.08,08:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 09:00:00,-99.04,09:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 10:00:00,-133.52,10:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 11:00:00,-96.52,11:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 12:00:00,-130.69,12:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 13:00:00,-132.63,13:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 14:00:00,-85.31,14:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 15:00:00,-108.77,15:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 16:00:00,-96.28,16:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 17:00:00,-49.31,17:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 19:00:00,-0.54,19:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 21:00:00,-78.06,21:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 22:00:00,-143.38,22:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-11 23:00:00,-147.62,23:00,2024-10-11,October,2024,Friday,Viernes,Exportación
2024-10-12 00:00:00,-130.71,00:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 01:00:00,-69.33,01:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 02:00:00,-118.64,02:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 03:00:00,-91.81,03:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 04:00:00,-111.14,04:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 05:00:00,-147.54,05:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 06:00:00,-88.01,06:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 07:00:00,-35.47,07:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 08:00:00,-64.26,08:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 09:00:00,-81.11,09:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 10:00:00,-85.4,10:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 11:00:00,-80.33,11:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 12:00:00,-108.13,12:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 13:00:00,-104.46,13:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 14:00:00,-77.89,14:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 15:00:00,-79.9,15:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 16:00:00,-26.17,16:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 17:00:00,-35.5,17:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 18:00:00,-7.92,18:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 21:00:00,-124.85,21:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 22:00:00,-163.12,22:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-12 23:00:00,-149.03,23:00,2024-10-12,October,2024,Saturday,Sábado,Exportación
2024-10-13 00:00:00,-158.99,00:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 01:00:00,-181.62,01:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 02:00:00,-156.04,02:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 03:00:00,-153.41,03:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 04:00:00,-134.53,04:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 05:00:00,-100.23,05:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 06:00:00,-75.56,06:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 07:00:00,-74.4,07:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 08:00:00,-71.23,08:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 09:00:00,-82.33,09:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 10:00:00,-81.88,10:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 11:00:00,-100.03,11:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 12:00:00,-121.55,12:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 13:00:00,-88.08,13:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 14:00:00,-108.21,14:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 15:00:00,-91.72,15:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 16:00:00,-45.27,16:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 17:00:00,-51.45,17:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 21:00:00,-31.91,21:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 22:00:00,-121.5,22:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-13 23:00:00,-104.32,23:00,2024-10-13,October,2024,Sunday,Domingo,Exportación
2024-10-14 00:00:00,-101.97,00:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 01:00:00,-105.37,01:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 02:00:00,-125.48,02:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 03:00:00,-148.02,03:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 04:00:00,-67.35,04:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 05:00:00,-52.18,05:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 06:00:00,-5.57,06:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 07:00:00,-30.57,07:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 08:00:00,-37.58,08:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 09:00:00,-74.0,09:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 10:00:00,-121.4,10:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 11:00:00,-120.14,11:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 12:00:00,-75.34,12:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 13:00:00,-44.93,13:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 14:00:00,-101.17,14:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 15:00:00,-53.77,15:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 16:00:00,-91.41,16:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 17:00:00,-52.89,17:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 19:00:00,-45.93,19:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 21:00:00,-95.81,21:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 22:00:00,-131.81,22:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-14 23:00:00,-125.69,23:00,2024-10-14,October,2024,Monday,Lunes,Exportación
2024-10-15 00:00:00,-62.79,00:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 01:00:00,-107.52,01:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 02:00:00,-85.53,02:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 03:00:00,-78.09,03:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 04:00:00,-128.08,04:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 05:00:00,-73.47,05:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 06:00:00,-63.11,06:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 07:00:00,-109.05,07:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 08:00:00,-70.29,08:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 09:00:00,-54.43,09:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 10:00:00,-92.67,10:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 11:00:00,-88.61,11:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 12:00:00,-83.03,12:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 13:00:00,-68.8,13:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 14:00:00,-117.09,14:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 15:00:00,-98.52,15:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 16:00:00,-100.65,16:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 17:00:00,-38.82,17:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 18:00:00,-23.44,18:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 19:00:00,1.26,19:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 20:00:00,-16.89,20:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 21:00:00,-28.9,21:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 22:00:00,-106.67,22:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-15 23:00:00,-125.89,23:00,2024-10-15,October,2024,Tuesday,Martes,Exportación
2024-10-16 00:00:00,-125.61,00:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 01:00:00,-124.6,01:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 02:00:00,-94.34,02:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 03:00:00,-129.75,03:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 04:00:00,-143.13,04:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 05:00:00,-94.39,05:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 06:00:00,-67.09,06:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 07:00:00,-128.78,07:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 08:00:00,-82.0,08:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 10:00:00,-104.79,10:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 11:00:00,-42.98,11:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 12:00:00,-16.98,12:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 13:00:00,-79.08,13:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 14:00:00,-48.19,14:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 15:00:00,-65.6,15:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 16:00:00,-144.47,16:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 17:00:00,-118.54,17:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
2024-10-16 18:00:00,-18.22,18:00,2024-10-16,October,2024,Wednesday,Miércoles,Exportación
